request_id,user_id,department,team,model_provider,model_name,region,timestamp,tokens_input,tokens_output,total_tokens,cost_usd,latency_ms,status,prompt_category
226,152,Finance,Analytics,Google,gemini-pro,EU,2024-03-04 22:15:00,1004,905,1909,0.0888,1305,success,summarization
227,177,Operations,Analytics,Meta,llama-3-8b,Asia,2024-04-24 16:36:00,74,739,813,0.0092,1284,success,chat
228,156,Sales,Support,Google,gemini-flash,US,2024-06-21 09:15:00,334,92,426,0.009,2813,error,coding
229,148,HR,Data Engineering,Anthropic,claude-3-opus,Asia,2024-04-04 11:54:00,1122,996,2118,0.1038,788,success,search
230,49,HR,Product,OpenAI,gpt-4o,Asia,2024-10-26 03:09:00,391,505,896,0.0281,1483,success,search
231,379,Finance,Research,Anthropic,claude-3-opus,Asia,2024-09-07 20:49:00,376,1194,1570,0.0407,2582,success,summarization
232,285,Finance,Product,Google,gemini-pro,Asia,2024-03-31 09:52:00,1001,752,1753,0.042,2817,success,analysis
233,424,Finance,Support,Google,gemini-flash,EU,2024-09-08 23:11:00,1378,458,1836,0.0461,3315,error,coding
234,175,HR,Support,Meta,llama-3-70b,Asia,2024-04-01 03:30:00,1092,47,1139,0.0248,1494,error,chat
235,114,Sales,Support,Meta,llama-3-70b,Asia,2024-05-04 15:56:00,1059,223,1282,0.0402,1236,error,coding
236,264,Marketing,Analytics,Meta,llama-3-70b,US,2024-07-11 17:11:00,1295,976,2271,0.0368,2020,error,search
237,266,Sales,Analytics,Google,gemini-flash,EU,2024-07-29 22:22:00,974,84,1058,0.0506,899,success,search
238,178,Finance,Product,Meta,llama-3-8b,EU,2024-04-25 02:39:00,211,116,327,0.0161,1923,success,analysis
239,323,IT,Product,Anthropic,claude-3-haiku,US,2024-08-15 14:46:00,1464,1061,2525,0.028,2906,success,coding
240,229,IT,Support,Meta,llama-3-8b,EU,2024-08-20 08:57:00,492,357,849,0.012,3410,success,analysis
241,264,Marketing,Research,Google,gemini-flash,EU,2024-02-06 20:23:00,628,1104,1732,0.0625,3154,success,analysis
242,120,Sales,Product,Meta,llama-3-8b,US,2024-08-26 10:21:00,1491,125,1616,0.0801,1411,error,coding
243,165,Finance,Product,Meta,llama-3-70b,Asia,2024-12-28 04:10:00,863,520,1383,0.0671,1623,success,chat
244,432,IT,Data Engineering,OpenAI,gpt-4o,EU,2024-09-13 23:17:00,231,498,729,0.0191,922,error,coding
245,85,HR,Product,OpenAI,gpt-4o,Asia,2024-07-27 01:48:00,56,359,415,0.0056,2298,success,summarization
246,82,IT,Support,OpenAI,gpt-4o,EU,2024-09-23 11:13:00,196,944,1140,0.038,2847,success,summarization
247,386,Marketing,Data Engineering,OpenAI,gpt-4o-mini,Asia,2024-07-29 03:40:00,563,844,1407,0.0492,845,success,search
248,261,Sales,Product,OpenAI,gpt-4o-mini,Asia,2024-03-27 12:22:00,756,500,1256,0.0143,1655,success,search
249,226,IT,Research,Google,gemini-pro,EU,2024-04-15 01:15:00,854,963,1817,0.0744,1004,success,chat
250,364,Sales,Analytics,Google,gemini-flash,US,2024-12-10 23:16:00,1126,969,2095,0.0393,3001,success,chat
251,59,Sales,Data Engineering,Anthropic,claude-3-opus,US,2024-08-19 22:42:00,1353,622,1975,0.0884,2779,success,search
252,209,Sales,Research,Google,gemini-flash,Asia,2024-12-22 16:41:00,177,765,942,0.0254,3286,success,search
253,281,Marketing,Research,Meta,llama-3-8b,EU,2024-08-12 01:03:00,575,550,1125,0.0356,336,success,summarization
254,29,IT,Research,OpenAI,gpt-3.5-turbo,Asia,2024-06-14 16:36:00,1432,523,1955,0.0965,541,success,search
255,326,IT,Support,OpenAI,gpt-3.5-turbo,Asia,2024-10-03 20:18:00,1182,639,1821,0.038,174,success,search
256,41,Marketing,Data Engineering,Google,gemini-pro,Asia,2024-11-17 03:42:00,1219,157,1376,0.0202,1479,success,analysis
257,486,Finance,Product,Meta,llama-3-8b,Asia,2024-12-09 09:54:00,983,63,1046,0.0336,3324,success,search
258,469,Finance,Data Engineering,OpenAI,gpt-3.5-turbo,US,2024-10-01 09:29:00,1451,617,2068,0.0378,441,success,summarization
259,268,IT,Data Engineering,Meta,llama-3-70b,EU,2024-12-18 13:39:00,76,675,751,0.0295,709,success,chat
260,469,HR,Data Engineering,Google,gemini-pro,EU,2024-07-29 10:42:00,870,484,1354,0.0446,3069,success,chat
261,310,HR,Product,Google,gemini-flash,EU,2024-07-28 13:29:00,751,663,1414,0.038,229,success,chat
262,282,Operations,Data Engineering,OpenAI,gpt-3.5-turbo,EU,2024-09-08 07:39:00,1436,848,2284,0.0311,1494,success,summarization
263,164,Marketing,Research,Google,gemini-flash,Asia,2024-07-05 17:40:00,78,178,256,0.0111,2158,success,summarization
264,310,Finance,Data Engineering,Anthropic,claude-3-opus,EU,2024-04-09 23:01:00,1186,216,1402,0.0307,1350,error,chat
265,406,Operations,Data Engineering,OpenAI,gpt-3.5-turbo,US,2024-06-13 07:53:00,147,84,231,0.0084,857,success,search
266,244,Marketing,Product,Google,gemini-pro,EU,2024-04-10 02:24:00,118,780,898,0.0184,1862,success,analysis
267,154,Finance,Product,OpenAI,gpt-3.5-turbo,Asia,2024-12-13 16:01:00,1007,394,1401,0.0227,2348,error,summarization
268,217,HR,Research,Google,gemini-flash,Asia,2024-06-18 02:20:00,122,742,864,0.0208,1764,success,analysis
269,39,IT,Support,OpenAI,gpt-4o,US,2024-12-26 17:27:00,110,968,1078,0.0366,124,error,summarization
270,354,Marketing,Analytics,Google,gemini-flash,EU,2024-08-31 23:17:00,180,137,317,0.012,201,success,analysis
271,445,Operations,Data Engineering,Meta,llama-3-8b,Asia,2024-12-06 19:15:00,573,304,877,0.0198,2964,success,coding
272,303,Marketing,Research,Meta,llama-3-70b,US,2024-05-15 14:03:00,1090,359,1449,0.0545,1620,success,chat
273,81,HR,Research,OpenAI,gpt-3.5-turbo,Asia,2024-05-07 18:59:00,61,245,306,0.0123,2808,success,coding
274,89,Sales,Research,Anthropic,claude-3-haiku,US,2024-05-14 13:17:00,423,1005,1428,0.0628,2613,success,analysis
275,288,HR,Support,Google,gemini-flash,US,2024-11-21 07:16:00,1341,518,1859,0.0888,146,success,coding
276,469,HR,Data Engineering,Meta,llama-3-8b,Asia,2024-09-18 19:37:00,827,1069,1896,0.0891,1917,success,chat
277,117,Operations,Analytics,Google,gemini-pro,EU,2024-08-14 10:44:00,1159,279,1438,0.0324,434,success,summarization
278,315,HR,Research,OpenAI,gpt-3.5-turbo,Asia,2024-12-14 04:50:00,186,912,1098,0.0516,1621,success,coding
279,423,Operations,Data Engineering,Google,gemini-flash,EU,2024-12-08 20:19:00,776,623,1399,0.0557,2519,success,search
280,273,Operations,Data Engineering,Google,gemini-pro,US,2024-09-20 10:38:00,1044,431,1475,0.0456,714,success,search
281,131,Marketing,Analytics,OpenAI,gpt-3.5-turbo,Asia,2024-04-19 02:51:00,1232,1024,2256,0.0732,1221,success,coding
282,364,Sales,Product,Google,gemini-flash,US,2024-12-21 22:53:00,854,965,1819,0.0503,3130,success,search
283,409,IT,Analytics,OpenAI,gpt-3.5-turbo,EU,2024-11-28 15:07:00,88,526,614,0.0194,3129,success,summarization
284,426,IT,Research,OpenAI,gpt-3.5-turbo,Asia,2024-01-03 04:41:00,1470,751,2221,0.0684,592,success,chat
285,170,Marketing,Product,Google,gemini-pro,EU,2024-02-13 21:02:00,1181,923,2104,0.0562,838,success,search
286,141,Marketing,Research,OpenAI,gpt-4o-mini,EU,2024-11-02 02:21:00,595,443,1038,0.0104,1904,success,coding
287,446,IT,Product,Meta,llama-3-8b,EU,2024-04-06 20:09:00,1347,1092,2439,0.0253,128,success,search
288,272,Finance,Data Engineering,Meta,llama-3-70b,EU,2024-01-03 12:42:00,526,347,873,0.0255,796,success,coding
289,359,IT,Data Engineering,OpenAI,gpt-4o-mini,EU,2024-06-29 05:35:00,1312,406,1718,0.07,1020,success,coding
290,429,Finance,Research,Anthropic,claude-3-haiku,US,2024-01-24 11:02:00,389,418,807,0.0317,2150,error,analysis
291,146,Finance,Support,Anthropic,claude-3-opus,US,2024-11-21 02:07:00,1215,405,1620,0.0348,2471,success,analysis
292,73,Operations,Analytics,OpenAI,gpt-4o,EU,2024-06-07 05:03:00,342,461,803,0.0086,2098,success,search
293,140,Sales,Research,OpenAI,gpt-4o,US,2024-08-20 05:14:00,448,846,1294,0.0332,1063,success,search
294,295,HR,Support,Meta,llama-3-70b,Asia,2024-08-06 19:38:00,236,90,326,0.0066,809,success,summarization
295,153,Sales,Data Engineering,Meta,llama-3-70b,Asia,2024-12-26 21:36:00,1392,40,1432,0.0661,2373,success,summarization
296,373,Operations,Product,OpenAI,gpt-4o-mini,Asia,2024-10-24 06:50:00,613,801,1414,0.0272,1433,success,summarization
297,425,IT,Support,Google,gemini-flash,Asia,2024-08-06 23:44:00,1316,1160,2476,0.0422,2365,success,coding
298,54,Marketing,Data Engineering,Google,gemini-flash,EU,2024-04-07 15:26:00,802,535,1337,0.0551,1896,error,search
299,20,HR,Support,Anthropic,claude-3-opus,EU,2024-09-27 05:02:00,1120,756,1876,0.0851,3270,success,summarization
300,216,Operations,Support,OpenAI,gpt-3.5-turbo,US,2024-01-29 19:08:00,468,719,1187,0.0352,3316,success,search
301,120,Sales,Data Engineering,OpenAI,gpt-4o,US,2024-08-08 18:35:00,52,189,241,0.0069,880,success,chat
302,357,Finance,Analytics,OpenAI,gpt-4o,Asia,2024-06-25 15:37:00,942,1142,2084,0.0703,2033,error,summarization
303,29,Finance,Data Engineering,Google,gemini-flash,EU,2024-12-05 12:19:00,1340,981,2321,0.0479,1087,success,summarization
304,9,HR,Research,Meta,llama-3-8b,Asia,2024-03-12 19:18:00,1268,950,2218,0.0978,269,success,summarization
305,463,Finance,Research,Anthropic,claude-3-haiku,EU,2024-06-10 03:02:00,89,984,1073,0.0228,3295,success,search
306,90,HR,Data Engineering,Google,gemini-pro,Asia,2024-08-02 22:51:00,87,357,444,0.0168,1299,success,summarization
307,461,HR,Support,Google,gemini-pro,EU,2024-12-29 13:55:00,963,483,1446,0.0701,1811,success,coding
308,301,IT,Product,Meta,llama-3-8b,EU,2024-05-03 06:07:00,845,1002,1847,0.0814,3211,success,chat
309,323,Finance,Data Engineering,Google,gemini-flash,Asia,2024-01-25 15:06:00,273,347,620,0.0209,2845,error,search
310,289,Marketing,Analytics,OpenAI,gpt-3.5-turbo,EU,2024-02-19 11:49:00,1113,69,1182,0.0386,1872,success,coding
311,92,Finance,Data Engineering,Google,gemini-pro,EU,2024-12-17 20:36:00,1335,245,1580,0.0662,3339,success,search
312,269,Marketing,Data Engineering,Anthropic,claude-3-opus,Asia,2024-07-19 01:26:00,402,600,1002,0.0448,1804,success,analysis
313,356,Sales,Product,Meta,llama-3-70b,US,2024-04-18 10:10:00,412,586,998,0.0378,1293,success,analysis
314,235,Sales,Data Engineering,Google,gemini-pro,EU,2024-10-16 00:16:00,240,451,691,0.0121,2280,success,chat
315,23,IT,Product,OpenAI,gpt-4o-mini,Asia,2024-08-06 10:26:00,606,855,1461,0.0418,1154,success,coding
316,415,Operations,Analytics,OpenAI,gpt-3.5-turbo,US,2024-12-12 14:47:00,475,701,1176,0.0275,1674,success,summarization
317,477,Marketing,Support,OpenAI,gpt-3.5-turbo,US,2024-08-29 05:22:00,131,385,516,0.0166,688,success,summarization
318,17,Marketing,Support,OpenAI,gpt-3.5-turbo,US,2024-12-12 05:58:00,344,1099,1443,0.0333,1356,success,search
319,365,Marketing,Research,Meta,llama-3-70b,Asia,2024-05-10 14:26:00,409,895,1304,0.0461,3003,success,analysis
320,455,Finance,Data Engineering,Meta,llama-3-70b,US,2024-02-26 00:34:00,724,1037,1761,0.0251,2561,success,summarization
321,335,Sales,Support,Meta,llama-3-70b,Asia,2024-08-29 13:23:00,635,1023,1658,0.0393,671,success,summarization
322,404,Operations,Analytics,Anthropic,claude-3-opus,Asia,2024-02-09 02:24:00,1295,66,1361,0.0192,1319,success,chat
323,406,Finance,Analytics,OpenAI,gpt-4o-mini,EU,2024-10-15 20:53:00,533,760,1293,0.0215,2671,success,search
324,120,Operations,Research,Meta,llama-3-70b,EU,2024-09-30 09:03:00,450,915,1365,0.0325,573,success,chat
325,285,Operations,Data Engineering,Anthropic,claude-3-opus,Asia,2024-08-03 02:07:00,259,335,594,0.0295,786,success,search
326,460,Marketing,Research,Google,gemini-pro,US,2024-10-10 17:08:00,765,792,1557,0.0237,2528,success,coding
327,79,Marketing,Analytics,Meta,llama-3-8b,US,2024-09-19 02:00:00,1080,58,1138,0.0124,3026,error,summarization
328,226,Finance,Analytics,Meta,llama-3-70b,US,2024-10-24 03:05:00,996,488,1484,0.0554,1553,success,search
329,489,Marketing,Research,OpenAI,gpt-4o,Asia,2024-08-24 05:49:00,1358,545,1903,0.0515,2544,success,search
330,372,HR,Product,Anthropic,claude-3-opus,EU,2024-06-25 18:13:00,88,916,1004,0.0432,1198,success,search
331,195,Finance,Support,Google,gemini-flash,EU,2024-04-16 06:23:00,1203,1003,2206,0.0424,1662,success,summarization
332,21,IT,Research,OpenAI,gpt-4o,EU,2024-09-19 23:06:00,898,777,1675,0.0188,1088,success,analysis
333,441,Operations,Product,Meta,llama-3-70b,Asia,2024-03-18 21:28:00,352,898,1250,0.0444,1782,success,summarization
334,445,Marketing,Product,Google,gemini-flash,EU,2024-08-27 23:09:00,1460,599,2059,0.0942,3333,success,summarization
335,271,IT,Data Engineering,Anthropic,claude-3-haiku,US,2024-05-26 06:08:00,1236,1038,2274,0.082,1909,success,search
336,430,Finance,Product,Anthropic,claude-3-haiku,EU,2024-06-25 12:40:00,541,237,778,0.0247,1183,success,summarization
337,50,HR,Product,Meta,llama-3-8b,EU,2024-05-25 11:45:00,1034,549,1583,0.0646,1809,success,search
338,181,Operations,Product,Google,gemini-pro,Asia,2024-02-20 08:38:00,248,416,664,0.0278,2063,success,chat
339,153,Finance,Research,Anthropic,claude-3-haiku,US,2024-11-04 02:41:00,427,928,1355,0.0236,626,success,coding
340,340,IT,Data Engineering,Anthropic,claude-3-opus,EU,2024-10-31 14:20:00,783,235,1018,0.0345,1359,success,search
341,117,Operations,Data Engineering,OpenAI,gpt-4o-mini,Asia,2024-03-20 15:22:00,570,1046,1616,0.0266,2873,success,analysis
342,72,Finance,Data Engineering,Google,gemini-flash,US,2024-08-29 11:04:00,435,613,1048,0.0235,2868,success,summarization
343,166,Marketing,Analytics,Anthropic,claude-3-opus,EU,2024-06-09 22:48:00,323,367,690,0.0201,706,success,search
344,425,IT,Product,Anthropic,claude-3-haiku,Asia,2024-04-19 18:27:00,60,758,818,0.0363,201,success,search
345,41,IT,Analytics,Meta,llama-3-70b,EU,2024-03-25 12:27:00,1465,808,2273,0.0664,1211,success,analysis
346,463,HR,Research,Google,gemini-flash,EU,2024-12-17 15:44:00,450,617,1067,0.0528,1795,success,search
347,202,Marketing,Product,Meta,llama-3-8b,Asia,2024-02-18 21:57:00,641,1139,1780,0.0328,2820,success,chat
348,225,Operations,Analytics,Meta,llama-3-70b,US,2024-04-29 16:17:00,985,271,1256,0.029,101,success,analysis
349,103,Sales,Support,Google,gemini-pro,EU,2024-06-17 19:58:00,850,618,1468,0.0193,1017,success,summarization
350,498,Finance,Product,Anthropic,claude-3-opus,EU,2024-05-23 16:29:00,243,900,1143,0.0206,2269,success,search
351,305,IT,Analytics,Anthropic,claude-3-haiku,Asia,2024-02-15 13:22:00,192,1023,1215,0.0142,527,success,chat
352,73,Finance,Research,OpenAI,gpt-3.5-turbo,EU,2024-07-10 00:57:00,366,664,1030,0.0116,2921,success,analysis
353,264,Sales,Product,Anthropic,claude-3-haiku,Asia,2024-09-10 08:25:00,1432,252,1684,0.0533,815,success,analysis
354,383,Sales,Support,Meta,llama-3-8b,Asia,2024-03-02 17:08:00,1391,1137,2528,0.0596,350,success,chat
355,390,Marketing,Support,Google,gemini-flash,EU,2024-04-12 22:25:00,56,488,544,0.0249,999,success,chat
356,127,Sales,Support,Anthropic,claude-3-haiku,Asia,2024-12-20 09:10:00,1387,51,1438,0.0404,614,success,coding
357,12,IT,Research,Google,gemini-pro,US,2024-02-09 00:55:00,858,903,1761,0.0485,3125,success,summarization
358,122,IT,Support,Meta,llama-3-70b,US,2024-12-26 10:13:00,136,938,1074,0.0313,1366,success,search
359,221,IT,Product,Anthropic,claude-3-haiku,EU,2024-01-23 11:19:00,1220,779,1999,0.0469,2027,success,search
360,402,Marketing,Research,Google,gemini-flash,US,2024-11-29 00:16:00,358,724,1082,0.0127,2089,success,coding
361,59,Sales,Analytics,Anthropic,claude-3-opus,EU,2024-01-31 07:11:00,711,578,1289,0.0643,3020,success,chat
362,438,IT,Analytics,Anthropic,claude-3-opus,Asia,2024-08-04 18:50:00,973,784,1757,0.0654,2240,success,coding
363,213,HR,Research,OpenAI,gpt-4o-mini,US,2024-06-21 12:55:00,1280,382,1662,0.0725,3009,success,analysis
364,4,Operations,Data Engineering,Google,gemini-flash,Asia,2024-04-11 09:18:00,208,986,1194,0.0524,2952,success,search
365,435,Marketing,Data Engineering,Google,gemini-pro,EU,2024-05-02 14:36:00,781,561,1342,0.0405,1812,success,search
366,228,HR,Data Engineering,Meta,llama-3-8b,EU,2024-03-10 08:10:00,657,449,1106,0.0124,3013,error,search
367,295,Marketing,Research,Google,gemini-flash,Asia,2024-06-30 19:25:00,627,364,991,0.0456,1897,success,coding
368,131,Finance,Product,Google,gemini-flash,EU,2024-10-28 15:06:00,804,215,1019,0.0474,1391,success,chat
369,225,Marketing,Analytics,Anthropic,claude-3-haiku,EU,2024-09-25 17:59:00,1310,559,1869,0.0659,3058,success,chat
370,478,HR,Data Engineering,Anthropic,claude-3-haiku,US,2024-11-29 19:58:00,916,823,1739,0.0672,2899,success,analysis
371,375,Sales,Product,Meta,llama-3-70b,US,2024-12-26 05:46:00,1371,969,2340,0.0583,101,error,coding
372,318,HR,Research,Meta,llama-3-8b,Asia,2024-12-19 09:53:00,342,866,1208,0.0154,652,success,search
373,84,Marketing,Analytics,Meta,llama-3-70b,Asia,2024-01-12 20:32:00,430,43,473,0.0145,2108,success,summarization
374,28,IT,Product,OpenAI,gpt-4o,US,2024-05-27 07:46:00,179,867,1046,0.0377,2140,error,summarization
375,460,Finance,Research,Google,gemini-flash,US,2024-03-01 00:24:00,115,290,405,0.0093,1547,success,chat
376,195,Marketing,Product,Meta,llama-3-70b,Asia,2024-11-08 13:21:00,350,948,1298,0.0365,3181,success,coding
377,266,Marketing,Analytics,OpenAI,gpt-3.5-turbo,US,2024-06-13 16:58:00,679,299,978,0.0227,1728,success,coding
378,276,Marketing,Research,Anthropic,claude-3-opus,US,2024-04-06 05:55:00,893,891,1784,0.0282,2280,error,summarization
379,468,Finance,Product,Anthropic,claude-3-opus,US,2024-03-16 03:34:00,1021,542,1563,0.0314,3033,success,analysis
380,485,HR,Support,Meta,llama-3-8b,EU,2024-04-14 00:32:00,1357,1174,2531,0.0866,2834,success,coding
381,44,Sales,Analytics,OpenAI,gpt-3.5-turbo,Asia,2024-09-12 17:27:00,1277,194,1471,0.0607,1755,success,summarization
382,370,IT,Data Engineering,Google,gemini-pro,Asia,2024-03-04 02:58:00,205,649,854,0.027,2039,success,coding
383,282,Marketing,Data Engineering,OpenAI,gpt-4o,Asia,2024-08-17 00:20:00,383,998,1381,0.0432,1143,success,summarization
384,485,HR,Analytics,Google,gemini-pro,US,2024-07-26 11:21:00,846,1054,1900,0.0283,297,success,search
385,206,HR,Support,OpenAI,gpt-3.5-turbo,Asia,2024-10-12 06:20:00,1132,866,1998,0.0282,2838,success,coding
386,216,Finance,Product,Meta,llama-3-70b,EU,2024-02-21 17:01:00,1085,519,1604,0.0415,2389,success,summarization
387,285,HR,Support,OpenAI,gpt-4o-mini,EU,2024-11-02 11:07:00,1324,155,1479,0.0711,3477,success,search
388,427,IT,Analytics,Meta,llama-3-70b,US,2024-07-09 22:01:00,1258,1092,2350,0.0662,2642,success,analysis
389,384,Marketing,Product,Google,gemini-pro,Asia,2024-10-29 12:12:00,1251,948,2199,0.0806,2298,success,search
390,498,Marketing,Data Engineering,Anthropic,claude-3-haiku,Asia,2024-03-01 20:57:00,357,775,1132,0.0445,3179,success,chat
391,352,Sales,Support,Meta,llama-3-70b,US,2024-02-18 03:26:00,1414,158,1572,0.0617,2816,success,summarization
392,290,Operations,Support,Meta,llama-3-8b,US,2024-03-25 11:00:00,1431,546,1977,0.096,1298,success,summarization
393,458,HR,Support,Anthropic,claude-3-opus,US,2024-01-09 06:21:00,1266,340,1606,0.0789,2574,success,coding
394,232,HR,Data Engineering,Google,gemini-flash,Asia,2024-05-01 13:53:00,1487,143,1630,0.0322,402,success,chat
395,452,Operations,Research,Meta,llama-3-70b,Asia,2024-08-31 22:44:00,637,1016,1653,0.0781,913,success,analysis
396,142,Sales,Analytics,Anthropic,claude-3-haiku,EU,2024-02-26 02:53:00,850,1054,1904,0.0355,2099,success,search
397,450,Sales,Research,Anthropic,claude-3-haiku,US,2024-05-01 12:27:00,1126,1122,2248,0.0744,3391,success,search
398,161,HR,Analytics,Meta,llama-3-70b,Asia,2024-06-15 07:39:00,1059,733,1792,0.0214,1708,success,analysis
399,159,Marketing,Support,OpenAI,gpt-4o,US,2024-04-19 06:55:00,1162,717,1879,0.0753,2736,success,summarization
400,494,Sales,Product,Google,gemini-pro,US,2024-08-20 23:16:00,538,1000,1538,0.0694,3273,success,summarization
401,365,Sales,Research,Meta,llama-3-70b,US,2024-05-10 14:16:00,68,426,494,0.0207,950,success,analysis
402,143,IT,Analytics,Google,gemini-pro,EU,2024-08-26 07:59:00,1404,851,2255,0.0811,2872,success,chat
403,405,IT,Analytics,OpenAI,gpt-3.5-turbo,EU,2024-08-09 07:12:00,1138,1129,2267,0.078,2290,success,search
404,224,HR,Data Engineering,Google,gemini-flash,EU,2024-06-27 11:54:00,877,634,1511,0.0422,404,error,coding
405,456,IT,Analytics,Google,gemini-pro,US,2024-08-31 22:51:00,340,131,471,0.0061,3014,success,analysis
406,85,IT,Research,OpenAI,gpt-3.5-turbo,US,2024-11-01 16:48:00,1023,871,1894,0.0765,1126,success,coding
407,117,Finance,Research,Anthropic,claude-3-opus,US,2024-10-27 18:41:00,377,845,1222,0.0536,2047,success,coding
408,293,Operations,Analytics,Meta,llama-3-8b,Asia,2024-10-14 03:47:00,1294,694,1988,0.0501,403,success,coding
409,326,Sales,Analytics,OpenAI,gpt-3.5-turbo,EU,2024-06-21 09:53:00,1024,812,1836,0.0473,2490,success,coding
410,21,HR,Product,Meta,llama-3-8b,Asia,2024-08-19 14:27:00,547,393,940,0.0453,1104,success,chat
411,117,Finance,Analytics,Anthropic,claude-3-haiku,US,2024-03-20 08:26:00,456,648,1104,0.0114,1938,success,search
